date,momRet,scldfctVol,momRetScld
1987-07,0.04126041190423112,1.3720935112953436,0.05832477359912725
1987-08,0.035626860491917545,1.519904590308429,0.056592980374393115
1987-09,0.05033325482777516,1.629356258328889,0.08484290691817822
1987-10,0.06148937496943386,1.5378218728908202,0.09778663701572561
1987-11,0.06430826305824092,0.7194606435228343,0.04528537657604764
1987-12,0.12106822530510959,0.6912224931679372,0.08248084826217035
1988-01,-0.09953065881181182,0.6561858715179522,-0.06630767306778262
1988-02,-0.00354977795534505,0.6346691508323395,-0.003933456466733439
1988-03,-0.006509868838750835,0.6331871627767838,-0.005735941863839788
1988-04,0.04535426375752364,0.6527919197686473,0.028009739738903215
1988-05,0.022580519333184973,1.058192397384199,0.024191315114022675
1988-06,-0.04401457053062513,1.202780264576367,-0.05194623349161626
1988-07,0.028171797115716928,1.4801342272399942,0.044146725712757545
1988-08,0.011406736682687404,1.8294136020234246,0.025761179493946098
1988-09,0.0206601537520173,1.8377836747315195,0.04316315206623597
1988-10,0.06053940189126255,1.827204799988402,0.11566383500407114
1988-11,0.00534626440755191,1.8827929450567087,0.015097828695769758
1988-12,-0.014084288354190247,1.921186399217766,-0.021255068913659553
1989-01,-0.018581664169704564,1.6568985995256678,-0.0271749910422486
1989-02,-0.002084085790193065,1.4253009578203002,-0.00037611363023802146
1989-03,0.082942252206518,1.329500328623201,0.11247940376708955
1989-04,0.02976114280244221,1.3058342513947996,0.04091220911642601
1989-05,0.04769445034824232,1.2871939800707946,0.06366084181360221
1989-06,0.03197170820720504,1.285222053045479,0.04311582103805795
1989-07,0.09428492885519177,1.3707463176791466,0.13183594326464845
1989-08,0.03966946990283553,1.5014915459822675,0.06327441113297433
1989-09,0.0587030202397981,1.644487214278186,0.10072553311666974
1989-10,0.06346848124581242,1.6894849521825803,0.11191754167752394
1989-11,0.03803814470504922,1.2769149627429852,0.050482189371786806
1989-12,-0.009977703083220645,1.2590807495772454,-0.010982341304659445
1990-01,-0.04536635607810505,1.2631647109459723,-0.055805141209679575
1990-02,-0.015327133116369341,1.2054078009706402,-0.017304621359454393
1990-03,0.012693898832635601,1.1709395051741065,0.01595780045093078
1990-04,0.047449373054608654,1.1981144474645002,0.05821676906736445
1990-05,0.09304987316057896,1.3812297337225063,0.1311156137178125
1990-06,0.01963143173557398,1.3488575967325684,0.028677808690680977
1990-07,0.07273879429918038,1.274633445472684,0.09458280742630737
1990-08,0.042555815033195436,1.3002469016822733,0.057314696196579286
1990-09,0.0843720277582933,1.1512579345650464,0.0980415140194678
1990-10,0.12194110912768932,1.0982114428570422,0.1345849592101356
1990-11,-0.0793312156897328,1.0935857726478715,-0.08622204990105851
1990-12,0.08257467244874624,1.052368701801502,0.08721321305738035
1991-01,-0.046155768539508674,1.0046647223458753,-0.04634681582820742
1991-02,-0.23053014600440372,0.823525094166302,-0.1906944397444497
1991-03,0.004230977545155752,0.7368361597405236,0.001959616349179256
1991-04,-0.025904075491312004,0.7121540923842907,-0.01997327668093271
1991-05,0.11113995874553907,0.6955555187187239,0.07587312259360901
1991-06,-0.006674071134404863,0.695703670457361,-0.0059212203691780705
1991-07,0.09755825285184816,0.7143537372930788,0.06829143584123698
1991-08,-0.010918848679350321,0.780629200059614,-0.00953267778985899
1991-09,0.045276169940982915,1.0616926598247451,0.04835316352651315
1991-10,0.05884338662394686,1.0552112142840349,0.06232408855203284
1991-11,0.031929290028178146,1.134071948155397,0.03673299274328073
1991-12,0.1404497384117954,1.1321443284402084,0.15951152322189782
1992-01,-0.044696720078020134,1.073765217835154,-0.047742981630452666
1992-02,-0.03839381005493506,0.9402672145253584,-0.03626769263469848
1992-03,0.0011216057723638442,0.9087365036841242,0.0007089482206158737
1992-04,-0.046619838314383724,0.9174820296169707,-0.043036921382321486
1992-05,-0.049786845961820925,0.8766418630534843,-0.043990636182977785
1992-06,0.01369393237617165,0.8689907367362978,0.011480670741942596
1992-07,0.009279732480785155,0.92935516700285,0.008405168347130695
1992-08,-0.02905596512852334,1.1049975228599997,-0.03183377593188883
1992-09,0.04606916353701202,1.16227552069804,0.053966977391918705
1992-10,0.03845608806672232,1.2167675180754736,0.04729068412341114
1992-11,-0.031217279664951376,1.406684146979897,-0.042977478878471254
1992-12,0.07151802959208041,1.5877391442677495,0.11519764470819503
1993-01,0.08023021639556904,1.4948979773167872,0.1210742535572529
1993-02,0.0493159269214465,1.335972026412606,0.06662383728176861
1993-03,0.05994197612847738,1.2517396887318357,0.07566109976286099
1993-04,0.02274790861671802,1.2832562847617839,0.02987121178101842
1993-05,0.023044143140183,1.1379162976488206,0.026525721899393912
1993-06,0.06765321859887133,1.1045389413079043,0.07498696180053932
1993-07,0.05921259239314044,1.0685370668266536,0.06343533875535247
1993-08,0.0447761253687211,1.0861678006126665,0.04884980511323249
1993-09,0.09368351606792343,1.0820861507993615,0.10158705928736773
1993-10,-0.1094955743858497,0.9750981909325852,-0.10682372047871466
1993-11,-0.12460411993094735,0.9955470629138197,-0.12406039796693143
1993-12,0.019150246062008897,0.941188773789875,0.017888730788593248
1994-01,-0.047160644387763656,0.9577009521135742,-0.045271541652167006
1994-02,-0.008458901305049525,1.0036203752252064,-0.00848192291379386
